,cust,male,ages,zon_hlv,most_common_visiting,max_buy_am,most_common_time,Lpay_user,twice_product
20667,M763499450,0,40,Z10,Z10,234000.0,18,1,63
20668,M763515828,1,30,Z17,Z17,10900.0,9,0,19
20669,M763579213,0,30,Z17,Z17,65600.0,12,0,6
20670,M763628965,1,20,Z16,Z16,92500.0,20,1,69
20671,M763715967,1,40,Z11,Z11,39000.0,17,0,2
20672,M763747017,0,50,Z16,Z16,31000.0,20,0,33
20673,M763821861,0,30,Z17,Z17,210000.0,23,1,4
20674,M763898345,0,50,Z14,Z11,119000.0,21,0,4
20675,M763958549,0,50,Z17,Z17,160200.0,15,1,26
20676,M763970231,0,40,Z06,Z06,386100.0,17,0,5
20677,M763976752,0,30,Z17,[],465000.0,12,0,1
20678,M763982085,0,50,Z15,Z15,39000.0,17,0,27
20679,M764030493,1,40,Z10,Z10,529000.0,11,0,11
20680,M764084454,0,30,Z11,Z11,350000.0,12,0,30
20681,M764097512,0,50,Z17,Z17,400000.0,19,1,52
20682,M764161392,0,40,Z10,Z10,890000.0,18,0,25
20683,M764164607,0,20,Z13,Z17,20440.0,13,0,14
20684,M764193546,0,30,Z02,[],143900.0,9,0,0
20685,M764196159,0,50,Z17,Z17,20000.0,12,0,2
20686,M764232104,0,30,Z15,Z15,140000.0,19,0,9
20687,M764253860,0,40,Z10,Z10,1040000.0,15,1,14
20688,M764287017,0,50,Z10,Z10,134460.0,16,1,24
20689,M764298615,1,30,Z17,Z10,129000.0,[14 19],0,2
20690,M764361160,1,30,Z17,Z17,227200.0,21,1,56
20691,M764467915,0,50,Z14,Z14,1450000.0,15,0,12
20692,M764510066,0,20,Z10,Z10,248000.0,14,0,12
20693,M764533318,0,40,Z10,Z10,139000.0,16,1,108
20694,M764539927,0,20,Z15,Z17,64900.0,19,0,6
20695,M764547393,1,40,Z10,Z10,672800.0,14,0,6
20696,M764570306,0,30,Z10,Z17,940000.0,19,0,19
20697,M764576567,0,30,Z17,Z17,1630000.0,19,1,34
20698,M764637787,0,40,Z10,Z10,119000.0,14,1,13
20699,M764648373,0,30,Z16,Z16,79000.0,11,0,5
20700,M764670228,0,40,Z10,Z10,371700.0,16,0,7
20701,M764704976,0,50,Z04,Z04,178200.0,18,1,83
20702,M764799876,0,40,Z03,Z03,33908.0,17,0,2
20703,M764801712,0,70,Z17,Z10,180000.0,15,0,4
20704,M764802500,1,30,Z17,Z17,139000.0,15,0,7
20705,M764806897,0,20,Z11,Z11,90000.0,17,0,18
20706,M764818345,1,40,Z17,[],179000.0,11,1,8
20707,M764828613,0,40,Z17,Z17,22960.0,19,1,32
20708,M764877364,0,20,Z11,Z11,319000.0,16,1,8
20709,M764992299,0,30,Z17,Z17,520000.0,21,1,57
20710,M765014381,1,30,Z17,Z10,89800.0,14,0,18
20711,M765135428,0,30,Z17,Z17,1750000.0,20,1,61
20712,M765148247,1,40,Z04,[],39000.0,20,0,0
20713,M765178119,0,40,Z10,Z10,1656000.0,15,0,5
20714,M765253211,0,50,Z13,Z13,529000.0,15,0,9
20715,M765253754,1,60,Z03,Z03,220000.0,14,0,7
20716,M765375668,0,50,Z17,Z17,920000.0,17,1,30
20717,M765429992,0,40,Z01,Z17,39000.0,18,0,15
20718,M765444383,1,30,Z10,Z10,890000.0,[12 13],0,12
20719,M765473205,0,30,Z12,Z12,10960.0,19,0,4
20720,M765484454,0,50,Z01,Z01,439000.0,11,0,87
20721,M765553081,1,30,Z17,Z17,19900.0,[13 19],0,1
20722,M765565962,1,40,Z12,Z12,3700.0,12,1,1
20723,M765631561,1,30,Z17,Z17,62500.0,10,0,30
20724,M765645723,0,20,Z11,Z11,139000.0,10,0,10
20725,M765662898,1,50,Z11,Z17,2890.0,13,0,0
20726,M765744329,0,40,Z09,Z09,194000.0,19,1,43
20727,M765808503,0,40,Z10,Z10,810000.0,13,0,12
20728,M765898661,0,60,Z08,Z04,36000.0,15,0,4
20729,M766021047,1,30,Z03,Z16,210000.0,[18 19],0,2
20730,M766058736,0,40,Z03,Z03,40000.0,12,1,108
20731,M766060842,0,30,Z14,Z14,95000.0,11,0,1
20732,M766149983,0,60,Z10,Z10,29500.0,14,0,16
20733,M766210384,0,40,Z06,Z06,74900.0,21,0,45
20734,M766227008,1,60,Z08,Z08,148500.0,16,0,11
20735,M766304707,0,40,Z10,Z10,1060000.0,12,0,8
20736,M766312950,1,20,Z10,Z17,112800.0,18,0,7
20737,M766364313,0,20,Z10,Z10,499000.0,19,1,4
20738,M766390310,0,40,Z10,Z10,97300.0,11,0,31
20739,M766516104,1,30,Z10,Z10,424900.0,19,1,153
20740,M766525565,1,60,Z10,Z17,69900.0,8,0,21
20741,M766536697,0,30,Z16,Z16,47200.0,20,0,15
20742,M766571424,1,60,Z10,Z10,129000.0,19,0,12
20743,M766621826,0,30,Z17,Z17,185200.0,14,1,40
20744,M766636090,0,50,Z17,Z17,1290000.0,20,0,86
20745,M766676616,0,30,Z17,Z17,43200.0,17,0,3
20746,M766700151,0,30,Z10,Z10,290000.0,[19 20],0,8
20747,M766820183,0,30,Z16,Z16,227000.0,16,0,6
20748,M766820344,0,20,Z13,Z13,250600.0,13,0,7
20749,M766838439,0,40,Z10,Z10,1870000.0,16,1,93
20750,M766920136,0,30,Z17,Z17,300000.0,10,0,125
20751,M766925157,0,40,Z14,Z14,577000.0,19,0,29
20752,M766946784,1,50,Z12,Z12,39000.0,15,0,0
20753,M767105968,0,30,Z10,Z10,610000.0,12,1,17
20754,M767113901,1,50,Z17,Z17,10000.0,19,0,7
20755,M767167531,0,30,Z10,Z10,119000.0,19,0,7
20756,M767193225,0,30,Z10,Z10,78000.0,16,1,55
20757,M767231692,0,50,Z01,Z01,178200.0,17,0,147
20758,M767234405,0,20,Z10,Z10,899800.0,18,0,5
20759,M767267937,0,20,Z13,Z13,1220000.0,19,1,37
20760,M767269604,0,20,Z17,Z17,246050.0,22,0,8
20761,M767299302,1,20,Z16,[],50000.0,[ 3 12],0,1
20762,M767364296,0,40,Z11,Z11,45000.0,16,0,10
20763,M767366962,1,20,Z17,Z17,39800.0,19,1,0
20764,M767389314,0,30,Z06,Z06,108000.0,20,1,29
20765,M767412404,0,30,Z08,Z08,15920.0,[13 15],0,6
20766,M767416044,0,50,Z06,Z06,178000.0,17,0,19
20767,M767423543,0,60,Z16,Z16,280900.0,16,0,48
20768,M767508658,0,40,Z10,Z10,5300000.0,20,1,86
20769,M767547192,0,30,Z10,Z04,680000.0,18,1,18
20770,M767624791,1,20,Z14,Z10,10000.0,19,0,20
20771,M767737450,0,40,Z11,Z16,278000.0,17,0,11
20772,M767786690,0,20,Z04,Z04,2260000.0,14,0,2
20773,M767789167,1,20,Z16,Z11,1490000.0,17,1,24
20774,M767826656,0,30,Z10,Z10,1290000.0,15,0,9
20775,M767892388,0,30,Z04,Z17,17800.0,17,1,7
20776,M767930253,0,60,Z17,Z17,49900.0,13,0,3
20777,M767933104,0,60,Z04,Z04,178000.0,15,0,35
20778,M767947967,0,50,Z14,Z14,25900.0,10,0,17
20779,M767967699,0,30,Z10,Z10,1100000.0,22,0,18
20780,M767985587,0,40,Z10,Z10,92800.0,10,0,11
20781,M768040681,1,30,Z10,Z10,15000.0,15,0,11
20782,M768058508,0,30,Z11,Z11,182700.0,13,0,2
20783,M768103187,0,30,Z17,Z17,37800.0,13,1,46
20784,M768131456,1,30,Z17,Z17,139000.0,18,1,18
20785,M768197659,0,50,Z12,Z12,249000.0,14,0,0
20786,M768277203,0,70,Z17,Z17,490500.0,15,0,5
20787,M768359044,1,50,Z13,Z13,23800.0,18,0,0
20788,M768408673,1,30,Z10,Z10,1490000.0,19,1,10
20789,M768425850,1,40,Z03,Z03,223300.0,22,0,9
20790,M768436652,0,30,Z14,Z14,2710000.0,17,0,8
20791,M768439287,0,40,Z13,Z13,274300.0,17,0,39
20792,M768453133,0,30,Z11,Z11,113500.0,13,0,18
20793,M768464495,1,50,Z17,Z17,215400.0,17,0,26
20794,M768484416,0,40,Z10,Z10,91000.0,23,0,24
20795,M768499071,0,50,Z04,Z04,12800.0,12,0,1
20796,M768536905,0,40,Z09,Z09,149900.0,12,1,89
20797,M768543541,0,40,Z11,Z11,2388000.0,13,0,9
20798,M768550562,0,50,Z08,Z08,31900.0,18,0,65
20799,M768553155,1,50,Z10,Z10,271000.0,21,1,15
20800,M768711919,1,30,Z10,Z10,420000.0,12,1,50
20801,M768743494,1,30,Z14,Z16,109000.0,15,0,0
20802,M768745716,0,30,Z10,Z10,178000.0,16,0,26
20803,M768817219,0,60,Z04,Z04,53200.0,12,0,40
20804,M768819833,1,30,Z17,Z17,1630000.0,[16 21],1,9
20805,M768874888,0,40,Z16,Z16,1490000.0,21,1,52
20806,M768883589,1,50,Z11,Z11,199000.0,16,0,15
20807,M768886877,0,70,Z17,Z17,369300.0,16,0,23
20808,M768982308,0,30,Z10,Z10,49180.0,17,0,58
20809,M769052107,0,40,Z04,Z04,149000.0,14,1,1
20810,M769086937,1,50,Z14,Z14,155500.0,6,1,19
20811,M769088036,1,30,Z16,Z16,3160000.0,19,1,21
20812,M769131548,0,50,Z14,Z14,232800.0,14,0,3
20813,M769156314,0,20,Z16,Z16,395000.0,20,1,17
20814,M769167468,0,40,Z17,Z10,85000.0,15,0,2
20815,M769173261,0,30,Z10,Z10,190000.0,16,1,10
20816,M769183623,1,30,Z17,Z10,28800.0,19,1,20
20817,M769272501,1,50,Z17,Z17,1500000.0,15,1,66
20818,M769351799,0,50,Z10,Z04,200000.0,10,0,1
20819,M769468080,0,20,Z15,Z15,17000.0,20,0,12
20820,M769591643,0,40,Z16,Z17,199000.0,11,0,42
20821,M769600155,0,60,Z17,Z17,288000.0,[11 16 19],0,1
20822,M769632351,0,40,Z16,Z16,348000.0,1,1,33
20823,M769644958,0,40,Z10,Z17,28500.0,15,0,0
20824,M769666837,0,30,Z04,Z04,8900.0,18,0,0
20825,M769677616,1,40,Z17,Z17,1100000.0,19,0,9
20826,M769703758,0,40,Z10,Z10,51000.0,20,0,31
20827,M769732257,0,40,Z17,Z17,304500.0,18,0,23
20828,M769800630,0,40,Z10,Z10,5263160.0,16,0,62
20829,M769827762,0,30,Z12,Z12,525300.0,20,0,20
20830,M769830144,0,40,Z17,Z17,113000.0,21,1,23
20831,M769831215,0,40,Z17,Z06,151200.0,12,0,0
20832,M769831773,0,30,Z16,Z16,54600.0,10,0,15
20833,M769953044,0,50,Z17,Z17,2876000.0,14,1,22
20834,M769958790,0,70,Z04,Z04,29000.0,16,0,6
20835,M769982685,1,50,Z10,Z10,223200.0,19,0,17
20836,M770040098,0,30,Z17,Z17,2400000.0,12,1,63
20837,M770044307,0,30,Z17,Z17,79900.0,19,0,54
20838,M770049121,0,30,Z15,Z15,139500.0,17,0,11
20839,M770052475,0,60,Z10,Z10,5000000.0,17,0,2
20840,M770060759,0,50,Z17,Z17,67000.0,16,0,7
20841,M770073054,0,30,Z11,Z11,243000.0,17,0,70
20842,M770094000,0,40,Z13,Z13,52100.0,11,1,63
20843,M770094531,0,40,Z11,Z11,990000.0,15,1,33
20844,M770130481,1,30,Z01,Z10,94000.0,18,0,2
20845,M770166659,0,40,Z09,Z09,62100.0,11,0,8
20846,M770295038,0,40,Z04,Z04,1684000.0,14,0,99
20847,M770320720,1,50,Z17,Z17,5480.0,11,0,0
20848,M770329515,1,40,Z10,Z10,442000.0,18,1,47
20849,M770365452,0,40,Z04,Z04,2210000.0,19,0,52
20850,M770384649,1,50,Z12,Z12,49900.0,13,0,63
20851,M770387395,0,50,Z15,[],31000.0,[15 18],0,1
20852,M770407149,0,30,Z17,Z17,122000.0,21,0,26
20853,M770415529,1,30,Z10,Z10,1990000.0,[15 17 18],0,5
20854,M770417693,0,50,Z14,Z14,4900000.0,14,1,99
20855,M770474473,0,40,Z03,Z03,218000.0,13,1,24
20856,M770524450,0,30,Z04,Z04,57500.0,16,1,29
20857,M770529808,0,50,Z17,Z17,10100000.0,16,0,60
20858,M770561167,0,30,Z13,Z17,12210.0,12,0,25
20859,M770587289,1,40,Z10,Z10,164940.0,10,0,28
20860,M770664731,0,50,Z17,Z17,20509.0,10,0,25
20861,M770670346,0,50,Z05,Z17,37900.0,16,0,32
20862,M770684375,1,30,Z05,Z05,125000.0,21,1,19
20863,M770756651,1,20,Z17,Z17,279600.0,12,1,9
20864,M770774654,0,30,Z06,Z06,65000.0,12,0,9
20865,M770780112,0,60,Z06,Z06,25500.0,18,0,18
20866,M770784580,0,40,Z11,Z11,198000.0,15,0,10
20867,M770841765,0,40,Z04,Z04,14990.0,16,0,71
20868,M770887873,0,30,Z06,Z06,90000.0,12,0,4
20869,M770894652,0,50,Z10,Z10,85000.0,18,0,20
20870,M770924134,1,40,Z14,Z14,90860.0,10,1,29
20871,M770996835,0,30,Z10,Z10,558000.0,17,1,71
20872,M771065877,0,30,Z17,Z17,345000.0,12,0,56
20873,M771077356,0,40,Z17,Z17,169000.0,14,1,50
20874,M771177186,0,70,Z17,Z17,69900.0,12,0,13
20875,M771222450,1,40,Z03,Z03,39600.0,13,0,0
20876,M771225852,0,50,Z06,Z06,49000.0,13,0,6
20877,M771233743,0,60,Z04,Z04,297000.0,16,0,13
20878,M771255002,0,50,Z16,Z16,278000.0,17,0,8
20879,M771364431,1,60,Z04,Z16,26980.0,20,0,55
20880,M771406360,1,60,Z04,Z07,16500.0,20,0,2
20881,M771462484,0,60,Z10,Z10,423000.0,14,0,2
20882,M771530388,0,20,Z17,Z17,599000.0,19,0,0
20883,M771538563,0,20,Z08,Z08,96000.0,21,0,25
20884,M771653606,0,50,Z11,Z11,1221000.0,18,1,29
20885,M771815237,1,40,Z08,Z08,119800.0,18,1,179
20886,M771822355,1,40,Z10,Z10,29800.0,15,0,14
20887,M771941711,1,70,Z17,Z10,2690.0,15,0,1
20888,M771951338,0,60,Z17,Z17,18566.0,17,0,15
20889,M772102872,1,40,Z12,Z12,99000.0,[15 18],0,0
20890,M772137185,0,60,Z17,Z17,676000.0,11,0,20
20891,M772185995,0,60,Z10,Z10,96000.0,15,0,0
20892,M772248168,1,40,Z15,Z17,4520.0,12,0,5
20893,M772252305,0,40,Z04,Z04,216000.0,18,0,36
20894,M772266623,1,70,Z06,Z06,39000.0,14,0,0
20895,M772467489,1,30,Z17,Z17,3400000.0,8,1,40
20896,M772528728,0,40,Z11,Z10,221000.0,18,0,5
20897,M772602147,0,40,Z04,Z04,242880.0,12,0,14
20898,M772666580,0,40,Z17,Z17,1860000.0,8,1,28
20899,M772700643,0,60,Z10,Z17,227000.0,15,0,8
20900,M772704473,0,20,Z17,Z17,348000.0,[11 17],0,16
20901,M772758987,0,30,Z10,Z17,225000.0,14,1,12
20902,M772802560,1,30,Z04,[],86000.0,19,0,0
20903,M772815498,1,20,Z10,Z10,590000.0,21,0,61
20904,M772818687,0,40,Z10,[],1300000.0,[10 12],1,2
20905,M772876988,1,30,Z13,Z13,89000.0,20,0,34
20906,M772879069,1,40,Z17,Z17,56628.0,17,0,70
20907,M772886989,1,30,Z10,Z10,215200.0,16,0,2
20908,M772897535,0,50,Z10,Z17,250000.0,16,0,6
20909,M772929704,0,30,Z17,Z17,170000.0,11,1,12
20910,M772956147,0,30,Z17,Z17,5797000.0,18,1,9
20911,M773049026,0,20,Z17,Z17,41100.0,10,0,0
20912,M773071324,1,40,Z12,Z12,338300.0,20,0,9
20913,M773175367,1,50,Z14,Z14,45000.0,[17 19],1,15
20914,M773301579,0,40,Z10,Z17,449000.0,20,1,66
20915,M773301623,0,30,Z17,Z17,1399000.0,13,0,4
20916,M773309968,1,50,Z11,Z11,3210000.0,8,0,7
20917,M773345712,0,50,Z17,Z17,299000.0,17,0,34
20918,M773366949,0,50,Z10,Z10,425000.0,13,0,4
20919,M773504228,0,30,Z17,Z17,5800.0,[16 18],0,1
20920,M773559061,0,40,Z10,Z10,296000.0,16,0,2
20921,M773585159,1,40,Z11,Z11,153000.0,17,1,5
20922,M773620572,1,40,Z10,Z10,23760.0,16,0,0
20923,M773653531,1,40,Z10,Z10,308000.0,15,1,13
20924,M773686784,0,40,Z10,Z10,15900.0,17,0,33
20925,M773727498,0,20,Z16,Z16,820000.0,20,0,49
20926,M773770016,0,30,Z10,Z10,99000.0,19,0,57
20927,M773771437,0,50,Z17,Z17,150000.0,14,0,40
20928,M773794044,0,40,Z05,Z05,199000.0,17,0,50
20929,M773862110,1,40,Z11,Z11,82700.0,18,0,0
20930,M773895513,0,40,Z11,Z11,1590000.0,16,0,0
20931,M773956421,0,40,Z10,Z10,667500.0,17,0,22
20932,M773967763,1,40,Z10,Z10,215600.0,22,0,6
20933,M773977093,0,40,Z10,Z10,450000.0,15,1,59
20934,M774038336,1,40,Z13,Z13,291000.0,17,1,91
20935,M774067523,1,30,Z17,Z17,8000.0,12,0,1
20936,M774106751,1,30,Z12,Z11,39000.0,15,0,8
20937,M774137966,0,30,Z04,Z04,5070000.0,15,0,33
20938,M774143908,0,40,Z10,Z10,59000.0,20,0,39
20939,M774155420,0,20,Z15,[],50000.0,22,0,1
20940,M774184881,1,30,Z17,Z17,50000.0,19,1,15
20941,M774215856,0,60,Z15,Z15,99000.0,16,0,3
20942,M774385032,1,40,Z17,Z17,43220.0,14,1,69
20943,M774389135,1,30,Z08,Z11,1445600.0,11,0,14
20944,M774423559,0,40,Z17,Z17,210000.0,17,0,123
20945,M774445070,0,40,Z15,Z15,25681.0,17,0,39
20946,M774447445,0,20,Z16,Z16,79700.0,18,1,7
20947,M774518456,1,50,Z01,Z01,8990.0,18,0,3
20948,M774547717,0,30,Z17,Z17,108000.0,16,1,6
20949,M774550967,0,60,Z16,Z16,1082000.0,18,0,31
20950,M774552019,0,50,Z15,Z15,297000.0,12,1,10
20951,M774623840,0,40,Z16,Z16,11800.0,10,0,5
20952,M774667260,0,50,Z13,Z13,99600.0,20,0,34
20953,M774752709,0,30,Z17,Z17,11000.0,15,0,0
20954,M774798773,0,40,Z05,Z17,297800.0,19,0,157
20955,M774813597,1,30,Z13,Z13,346000.0,15,0,5
20956,M774848875,0,20,Z11,Z11,385200.0,18,0,7
20957,M774904157,0,50,Z17,Z17,119400.0,15,0,8
20958,M774918695,0,20,Z17,Z17,278600.0,22,1,82
20959,M774920360,0,30,Z17,Z17,1870000.0,16,1,15
20960,M774967752,1,50,Z06,Z06,368900.0,14,0,11
20961,M774982603,0,40,Z10,Z10,273600.0,16,0,5
20962,M775168502,0,60,Z16,Z16,108000.0,[10 12],0,0
20963,M775176559,1,50,Z10,Z10,1240000.0,15,0,133
20964,M775204791,0,40,Z17,Z17,63800.0,11,0,194
20965,M775208307,0,50,Z09,Z12,400000.0,14,0,23
20966,M775223410,0,20,Z10,Z08,89000.0,13,0,26
20967,M775264388,0,30,Z17,Z17,29900.0,11,0,2
20968,M775282789,1,20,Z12,Z12,257900.0,20,0,1
20969,M775303658,0,40,Z11,Z11,2600000.0,15,0,57
20970,M775406559,1,30,Z17,Z16,2661000.0,19,0,4
20971,M775415774,1,30,Z02,Z15,34900.0,18,0,6
20972,M775473587,0,30,Z10,[],149000.0,[ 8 10 12 13 19],0,0
20973,M775522235,0,40,Z10,Z10,329000.0,15,0,8
20974,M775538169,0,40,Z17,Z17,51800.0,16,0,9
20975,M775545488,0,30,Z17,Z17,3334000.0,19,1,70
20976,M775591870,0,50,Z10,Z10,337000.0,19,0,8
20977,M775694636,0,30,Z10,Z10,79000.0,16,1,81
20978,M775705154,0,60,Z17,Z17,174000.0,14,0,6
20979,M775749998,1,50,Z16,Z16,9900.0,14,0,1
20980,M775754371,0,20,Z10,[],79000.0,12,0,0
20981,M775800998,1,20,Z08,Z06,4500.0,13,0,0
20982,M775817864,0,60,Z06,Z06,18900.0,12,0,9
20983,M775881112,0,30,Z10,[],6380.0,17,0,2
20984,M775888359,1,60,Z10,Z10,523000.0,20,1,18
20985,M775950553,1,30,Z05,Z17,489000.0,17,1,17
20986,M775956911,0,40,Z17,Z17,800000.0,15,0,43
20987,M775991769,1,30,Z17,Z17,39800.0,22,0,16
20988,M776016226,0,20,Z17,Z17,118000.0,17,0,1
20989,M776031290,0,60,Z17,Z17,1060000.0,14,0,12
20990,M776055091,1,40,Z17,Z17,30000.0,18,0,13
20991,M776056995,1,30,Z10,Z10,291000.0,0,1,17
20992,M776061054,1,40,Z06,Z10,219000.0,14,0,0
20993,M776123603,0,40,Z17,Z17,29500.0,16,0,23
20994,M776158417,0,40,Z10,Z10,174000.0,18,0,12
20995,M776166510,1,20,Z11,Z11,111000.0,21,0,43
20996,M776193834,0,20,Z07,Z17,37800.0,10,0,0
20997,M776200575,0,50,Z16,Z16,2320000.0,15,1,22
20998,M776207371,0,20,Z10,Z10,64900.0,12,0,12
20999,M776227007,1,30,Z09,Z10,99700.0,11,0,7
21000,M776240048,0,40,Z10,Z10,1058000.0,14,0,6
21001,M776271371,0,40,Z06,Z06,32900.0,11,0,28
21002,M776323276,0,30,Z01,Z01,1000.0,14,0,0
21003,M776359992,1,50,Z10,Z10,625000.0,13,0,19
21004,M776390366,1,40,Z03,Z03,259000.0,18,0,22
21005,M776394461,0,30,Z10,Z10,117000.0,22,1,13
21006,M776500376,0,30,Z05,Z13,513000.0,18,0,2
21007,M776505304,1,50,Z16,[],118000.0,[19 23],0,0
21008,M776528188,1,60,Z10,Z10,10000.0,15,0,0
21009,M776556025,1,40,Z10,Z10,334600.0,19,0,54
21010,M776557864,0,40,Z03,Z03,440000.0,20,0,20
21011,M776581542,1,60,Z13,Z13,32582.0,19,0,13
21012,M776583982,0,30,Z17,Z17,71100.0,22,0,34
21013,M776628808,0,30,Z17,Z10,27000.0,17,0,0
21014,M776642165,0,50,Z04,Z04,145000.0,21,1,102
21015,M776660476,0,40,Z13,Z13,60560.0,19,0,57
21016,M776692733,1,40,Z17,Z10,34640.0,20,1,1
21017,M776757023,0,50,Z16,Z16,2900000.0,17,0,9
21018,M776828257,1,40,Z10,Z10,11120.0,16,0,4
21019,M776882324,0,60,Z17,Z17,805500.0,15,0,119
21020,M776883167,1,50,Z04,Z17,3500.0,12,0,2
21021,M776889898,1,70,Z10,Z10,99000.0,[11 18],0,0
21022,M776896362,1,40,Z04,Z04,33000.0,19,0,0
21023,M776957851,0,50,Z10,Z10,13500.0,7,0,7
21024,M777111679,0,40,Z17,Z17,39200.0,13,0,12
21025,M777131882,0,40,Z17,Z17,1335000.0,18,0,66
21026,M777173754,0,40,Z10,Z10,196200.0,18,1,38
21027,M777180522,1,70,Z17,Z17,11120.0,16,0,4
21028,M777182145,1,20,Z11,Z16,5600.0,[ 2  7 12 13 15 19 20 21],0,6
21029,M777197878,0,40,Z10,Z10,529500.0,15,0,10
21030,M777202044,1,30,Z12,Z12,69000.0,11,0,0
21031,M777254201,0,40,Z10,Z10,40000.0,19,1,16
21032,M777268172,1,40,Z11,Z11,498000.0,14,0,3
21033,M777283687,0,40,Z11,Z11,369000.0,[16 17],0,16
21034,M777303814,0,30,Z04,Z04,5148000.0,18,0,4
21035,M777332182,1,20,Z05,Z17,38000.0,21,0,1
21036,M777361609,0,40,Z11,Z16,1130000.0,15,1,15
21037,M777419531,0,60,Z02,Z02,135000.0,[10 11],0,0
21038,M777424500,0,50,Z09,Z17,220000.0,14,0,1
21039,M777437680,1,40,Z06,Z17,99900.0,17,1,28
21040,M777441052,1,30,Z17,Z17,1378200.0,11,1,28
21041,M777503055,0,50,Z06,Z13,450000.0,13,1,40
21042,M777533140,0,40,Z06,Z06,57500.0,18,1,73
21043,M777642831,0,20,Z16,Z16,88000.0,19,1,5
21044,M777672491,1,40,Z14,Z14,175000.0,11,0,10
21045,M777714000,1,30,Z04,Z04,8000.0,22,0,5
21046,M777786111,1,30,Z16,Z16,128800.0,19,0,6
21047,M777801410,0,30,Z02,[],28800.0,16,0,1
21048,M777872010,1,20,Z17,Z17,174400.0,13,1,13
21049,M777884921,1,30,Z16,[],427950.0,17,1,2
21050,M777890180,1,60,Z01,Z04,74800.0,10,0,19
21051,M777891434,1,50,Z03,Z03,4200000.0,18,1,42
21052,M777944121,1,50,Z17,Z17,853200.0,12,0,24
21053,M777993806,1,30,Z17,Z17,30000.0,11,0,1
21054,M778145641,1,40,Z14,Z11,50000.0,20,1,31
21055,M778149731,1,30,Z14,Z14,39900.0,21,1,16
21056,M778215791,1,20,Z12,Z12,45000.0,4,0,21
21057,M778318816,1,30,Z17,Z10,3750000.0,19,0,48
21058,M778343672,1,60,Z16,Z16,22000.0,12,0,0
21059,M778373035,0,40,Z04,Z04,599000.0,18,0,50
21060,M778394324,1,20,Z04,Z04,40500.0,11,0,19
21061,M778396240,1,50,Z11,Z11,738200.0,20,0,40
21062,M778397708,0,60,Z11,Z17,210000.0,14,0,10
21063,M778440867,1,30,Z01,Z16,159800.0,20,0,21
21064,M778569877,1,30,Z10,Z17,298390.0,18,0,4
21065,M778587329,0,40,Z17,Z17,22320.0,10,1,22
21066,M778606109,1,40,Z11,Z11,3350000.0,11,0,4
21067,M778643357,1,30,Z10,Z17,164000.0,20,0,38
21068,M778665859,0,40,Z17,Z17,47100.0,19,1,39
21069,M778709344,0,30,Z14,Z14,49800.0,19,1,27
21070,M778714778,1,40,Z17,Z10,9000.0,12,0,6
21071,M778796242,0,50,Z10,Z10,29700.0,17,0,17
21072,M778802607,0,50,Z10,Z10,118900.0,17,0,9
21073,M778840911,0,60,Z11,Z11,566000.0,12,0,9
21074,M778922882,0,40,Z09,Z17,48413.0,18,1,98
21075,M778978717,0,50,Z09,Z09,25900.0,[16 21],0,6
21076,M779086482,0,30,Z06,Z06,530000.0,16,0,6
21077,M779105493,1,70,Z10,Z10,24500.0,11,0,33
21078,M779142727,0,40,Z10,Z10,68000.0,14,0,17
21079,M779223193,0,40,Z11,Z11,137000.0,14,0,12
21080,M779230058,0,40,Z16,Z16,45720.0,13,1,1
21081,M779232015,1,20,Z04,Z06,152100.0,20,0,7
21082,M779293691,0,50,Z17,Z17,68000.0,15,0,85
21083,M779312191,0,20,Z13,Z17,6000.0,22,0,6
21084,M779447769,0,30,Z13,Z13,1230000.0,14,0,61
21085,M779505397,1,40,Z10,Z10,82000.0,[14 15 17 18],0,0
21086,M779538262,1,20,Z11,Z10,105000.0,20,0,18
21087,M779551216,0,40,Z04,Z04,140400.0,12,0,8
21088,M779617657,0,50,Z10,Z10,111400.0,19,1,70
21089,M779652403,1,40,Z11,Z11,329000.0,[ 9 17],0,0
21090,M779661957,1,30,Z03,[],17900.0,0,0,0
21091,M779688783,0,50,Z09,Z09,34000.0,11,0,18
21092,M779741132,1,30,Z11,Z17,12900.0,20,0,0
21093,M779847824,0,40,Z10,Z10,1913600.0,13,0,9
21094,M779875376,0,40,Z17,Z17,257000.0,[18 19],1,11
21095,M779926045,1,20,Z06,Z04,76600.0,15,0,9
21096,M779928688,0,50,Z11,Z11,5140000.0,14,0,17
21097,M779947508,0,40,Z11,Z11,38000.0,18,1,74
21098,M779975029,1,30,Z10,['Z10' 'Z12'],118300.0,22,0,1
21099,M780004707,1,50,Z17,Z17,159000.0,19,0,56
21100,M780018343,0,40,Z10,Z08,38000.0,12,0,83
21101,M780170138,0,30,Z10,Z10,155000.0,15,1,81
21102,M780180216,1,30,Z10,Z09,455000.0,10,0,11
21103,M780203827,1,40,Z06,Z06,1003000.0,20,0,128
21104,M780206638,0,50,Z17,Z17,665000.0,18,0,157
21105,M780229001,0,60,Z10,Z10,29900.0,14,0,3
21106,M780235402,1,30,Z17,Z17,3420000.0,8,1,48
21107,M780293277,1,40,Z10,Z08,254400.0,7,0,27
21108,M780326698,1,50,Z10,Z10,79000.0,[11 13 16],1,11
21109,M780344439,0,20,Z08,Z04,109000.0,19,0,8
21110,M780427717,1,40,Z08,Z08,69800.0,20,0,20
