,cust,user_total_items,total_distinct_items,user_average_basket,weekday_rate,weekend_rate
392323,M038018531,2,2,1.0,0.0,1.0
392494,M966432241,4,4,1.0,0.25,0.75
392618,M055688186,57,31,2.7142857142857144,0.7619047619047619,0.23809523809523814
392714,M116603791,20,15,5.0,0.0,1.0
392795,M008598245,2,2,1.0,0.0,1.0
392803,M550739463,968,179,4.460829493087558,0.6728110599078341,0.3271889400921659
392872,M767624791,116,68,7.733333333333333,0.4666666666666667,0.5333333333333333
392893,M587731746,90,39,2.727272727272727,0.5151515151515151,0.48484848484848486
392982,M679906646,158,86,6.32,0.68,0.31999999999999995
392995,M616421902,97,33,2.3095238095238093,0.7857142857142857,0.2142857142857143
393267,M430005504,17,13,1.8888888888888888,0.6666666666666666,0.33333333333333337
393278,M620593844,308,112,4.8125,0.328125,0.671875
393319,M217647028,81,29,2.189189189189189,0.7567567567567568,0.2432432432432432
393483,M594951786,30,6,1.5,0.7,0.30000000000000004
393649,M997006721,139,65,3.0217391304347827,0.5869565217391305,0.4130434782608695
393725,M696180465,124,45,7.294117647058823,0.9411764705882353,0.05882352941176472
393807,M847748467,37,28,2.176470588235294,0.9411764705882353,0.05882352941176472
393934,M064090862,1,1,1.0,0.0,1.0
394153,M622657708,284,118,6.926829268292683,0.3902439024390244,0.6097560975609756
394191,M895504492,137,49,4.724137931034483,0.6896551724137931,0.31034482758620685
394226,M414512918,280,82,12.727272727272727,0.18181818181818182,0.8181818181818181
394411,M013069595,271,100,5.42,0.44,0.56
394500,M941870894,80,31,6.666666666666667,0.5833333333333334,0.41666666666666663
394590,M240705301,102,41,11.333333333333334,0.4444444444444444,0.5555555555555556
394670,M516935253,16,8,3.2,0.6,0.4
394757,M721038335,1,1,1.0,0.0,1.0
394839,M930526111,104,56,3.586206896551724,0.6206896551724138,0.3793103448275862
394865,M291509737,122,28,5.304347826086956,0.43478260869565216,0.5652173913043479
394867,M382920184,65,19,1.7105263157894737,0.6578947368421053,0.3421052631578947
395005,M104442218,2,2,1.0,0.0,1.0
395045,M405389686,196,83,6.125,0.34375,0.65625
395306,M413301265,178,39,5.933333333333334,0.6666666666666666,0.33333333333333337
395411,M397739939,2,1,1.0,0.0,1.0
395462,M816241617,140,56,2.857142857142857,0.8163265306122449,0.18367346938775508
395488,M729858638,2,2,1.0,1.0,0.0
395512,M764704976,691,162,10.469696969696969,0.7727272727272727,0.2272727272727273
395725,M730443144,98,52,2.3902439024390243,0.6341463414634146,0.36585365853658536
395810,M491033214,67,35,1.9705882352941178,0.7941176470588235,0.20588235294117652
395819,M205630212,404,119,14.962962962962964,0.7037037037037037,0.2962962962962963
395894,M878451163,98,37,3.92,0.84,0.16000000000000003
395938,M270284138,2,2,1.0,0.5,0.5
396044,M769644958,1,1,1.0,1.0,0.0
396200,M421117363,53,34,7.571428571428571,0.7142857142857143,0.2857142857142857
396407,M542886451,68,36,4.857142857142857,0.8571428571428571,0.1428571428571429
396512,M553514474,96,62,4.173913043478261,0.6521739130434783,0.34782608695652173
396528,M121894027,5,5,1.25,0.75,0.25
396745,M118497386,14,11,2.3333333333333335,0.5,0.5
396806,M092141630,4,3,1.0,1.0,0.0
396817,M462310097,81,47,2.793103448275862,0.7586206896551724,0.24137931034482762
396855,M204923282,118,36,1.84375,0.84375,0.15625
397022,M700789909,56,22,2.4347826086956523,0.6086956521739131,0.3913043478260869
397116,M667480344,12,8,1.3333333333333333,0.7777777777777778,0.2222222222222222
397124,M673115422,1,1,1.0,1.0,0.0
397190,M655624049,174,97,2.9,0.7666666666666667,0.23333333333333328
397258,M111173512,301,95,6.840909090909091,0.9090909090909091,0.09090909090909094
397472,M869927652,27,14,2.25,0.8333333333333334,0.16666666666666663
397583,M724414589,37,16,2.176470588235294,0.6470588235294118,0.3529411764705882
397675,M806017312,260,51,10.0,0.38461538461538464,0.6153846153846154
397680,M369088984,481,120,3.7,0.7769230769230769,0.22307692307692306
397693,M517209822,58,19,3.8666666666666667,0.7333333333333333,0.2666666666666667
397811,M936056389,44,13,1.6923076923076923,0.5,0.5
398178,M796087234,29,20,4.142857142857143,0.42857142857142855,0.5714285714285714
398561,M120276603,89,29,3.2962962962962963,0.5185185185185185,0.4814814814814815
398576,M909036562,41,22,2.05,0.7,0.30000000000000004
398679,M345683804,212,69,7.066666666666666,0.7666666666666667,0.23333333333333328
398756,M284869246,380,102,5.205479452054795,0.821917808219178,0.17808219178082196
398907,M606838993,109,53,1.9464285714285714,0.6785714285714286,0.3214285714285714
398937,M540216219,138,36,4.451612903225806,0.5806451612903226,0.4193548387096774
398992,M063743092,13,8,1.3,0.4,0.6
399027,M128941848,282,106,10.846153846153847,0.6923076923076923,0.3076923076923077
399063,M870136187,5,4,1.25,1.0,0.0
399120,M535526206,74,18,4.352941176470588,0.47058823529411764,0.5294117647058824
399211,M093016636,603,183,5.4324324324324325,0.7117117117117117,0.28828828828828834
399224,M158123439,4,4,2.0,1.0,0.0
399249,M377871238,67,14,1.3137254901960784,0.7450980392156863,0.2549019607843137
399720,M591013328,487,117,8.39655172413793,0.5172413793103449,0.48275862068965514
399768,M502620173,1,1,1.0,1.0,0.0
399911,M858893934,285,84,7.916666666666667,0.75,0.25
400031,M519739531,62,43,4.428571428571429,0.6428571428571429,0.3571428571428571
400271,M817080751,44,25,3.3846153846153846,0.6923076923076923,0.3076923076923077
400317,M527645574,1216,258,6.204081632653061,0.7397959183673469,0.2602040816326531
400429,M499015819,1178,235,4.583657587548638,0.7587548638132295,0.24124513618677046
400585,M594755201,177,31,7.08,0.8,0.19999999999999996
400804,M284512277,749,139,17.41860465116279,0.7674418604651163,0.2325581395348837
400861,M206305185,86,48,2.324324324324324,0.6756756756756757,0.32432432432432434
400871,M637314231,68,36,4.0,0.5294117647058824,0.47058823529411764
401111,M573027983,308,98,8.555555555555555,0.5833333333333334,0.41666666666666663
401246,M270346817,87,35,3.782608695652174,0.9130434782608695,0.08695652173913049
401394,M402023350,11,9,1.0,0.45454545454545453,0.5454545454545454
401585,M498944603,248,108,4.509090909090909,0.8727272727272727,0.12727272727272732
401810,M718842144,181,80,4.891891891891892,0.7027027027027027,0.29729729729729726
401838,M342968577,124,49,4.769230769230769,0.5769230769230769,0.42307692307692313
402003,M939405872,31,16,4.428571428571429,0.7142857142857143,0.2857142857142857
402108,M996006205,714,171,12.75,0.48214285714285715,0.5178571428571428
402166,M614023415,116,36,2.0714285714285716,0.05357142857142857,0.9464285714285714
402423,M549796774,404,145,4.53932584269663,0.898876404494382,0.101123595505618
402463,M111243168,80,51,2.857142857142857,0.8928571428571429,0.1071428571428571
402528,M212504605,206,59,3.6785714285714284,0.4107142857142857,0.5892857142857143
402637,M440008510,34,11,17.0,1.0,0.0
402726,M273720165,196,72,6.32258064516129,0.6774193548387096,0.32258064516129037
402771,M356482563,2,2,1.0,0.5,0.5
402781,M021772399,389,104,6.593220338983051,0.7796610169491526,0.22033898305084743
402791,M437269980,1135,153,5.732323232323233,0.6767676767676768,0.3232323232323232
402918,M868425342,1,1,1.0,0.0,1.0
402919,M758444208,37,21,2.466666666666667,0.13333333333333333,0.8666666666666667
403060,M049927638,6,3,2.0,0.0,1.0
403065,M106470599,86,31,3.909090909090909,0.5909090909090909,0.40909090909090906
403127,M741879455,123,61,4.92,0.56,0.43999999999999995
403133,M935782616,15,10,1.6666666666666667,0.7777777777777778,0.2222222222222222
403149,M629917352,513,96,3.7445255474452557,0.6277372262773723,0.3722627737226277
403163,M842064814,498,114,2.6774193548387095,0.8440860215053764,0.15591397849462363
403181,M287066892,230,84,6.216216216216216,0.7837837837837838,0.21621621621621623
403223,M681175384,103,60,3.121212121212121,0.8181818181818182,0.18181818181818177
403250,M579335639,261,96,4.35,0.7166666666666667,0.2833333333333333
403483,M139149427,50,29,2.0,0.72,0.28
403534,M525028939,75,47,4.411764705882353,0.7647058823529411,0.23529411764705888
403536,M249138605,2,2,1.0,0.0,1.0
403573,M556693964,210,49,4.038461538461538,0.6346153846153846,0.3653846153846154
403653,M244527587,911,211,12.652777777777779,0.5833333333333334,0.41666666666666663
403946,M790742993,135,22,2.25,0.7333333333333333,0.2666666666666667
404018,M887410511,567,52,2.0845588235294117,0.9852941176470589,0.014705882352941124
404184,M816500369,88,40,6.285714285714286,0.21428571428571427,0.7857142857142857
404221,M088279660,109,53,4.739130434782608,0.8260869565217391,0.17391304347826086
404410,M006775596,257,102,8.290322580645162,0.8064516129032258,0.19354838709677424
404441,M528902983,4,4,2.0,0.0,1.0
404612,M609376820,14,6,4.666666666666667,0.0,1.0
404657,M833552112,97,47,4.409090909090909,0.5454545454545454,0.4545454545454546
404748,M537242132,103,44,3.433333333333333,0.6333333333333333,0.3666666666666667
405247,M327182297,182,72,7.913043478260869,0.5652173913043478,0.4347826086956522
405310,M434099206,83,37,3.074074074074074,0.4074074074074074,0.5925925925925926
405326,M603057024,129,67,8.0625,0.25,0.75
405413,M330411790,315,76,11.666666666666666,0.6666666666666666,0.33333333333333337
405422,M951929550,1,1,1.0,0.0,1.0
405488,M937072187,1179,200,7.233128834355829,0.8282208588957055,0.17177914110429449
405614,M994853153,42,22,2.4705882352941178,0.5882352941176471,0.4117647058823529
405734,M152568682,236,86,1.9831932773109244,0.7478991596638656,0.25210084033613445
405737,M922660735,215,92,3.3076923076923075,0.7076923076923077,0.29230769230769227
405748,M427348485,966,111,2.2517482517482517,0.986013986013986,0.013986013986013957
405755,M549407461,141,61,5.222222222222222,0.5555555555555556,0.4444444444444444
405872,M489925840,13,10,3.25,0.25,0.75
406061,M417059497,291,79,5.105263157894737,0.49122807017543857,0.5087719298245614
406163,M845743058,1198,138,18.71875,0.265625,0.734375
406171,M419324438,141,58,7.05,0.7,0.30000000000000004
406196,M018522655,53,21,2.65,0.35,0.65
406371,M532355548,97,54,4.85,0.45,0.55
406387,M610797392,155,59,5.166666666666667,0.5,0.5
406542,M624996159,46,22,2.5555555555555554,0.4444444444444444,0.5555555555555556
406584,M150926976,297,77,2.560344827586207,0.8620689655172413,0.13793103448275867
406922,M039218857,541,129,9.836363636363636,0.7454545454545455,0.2545454545454545
406963,M375794250,4,4,1.3333333333333333,0.6666666666666666,0.33333333333333337
406973,M164251326,332,106,8.972972972972974,0.21621621621621623,0.7837837837837838
407065,M016532707,2,1,2.0,0.0,1.0
407158,M629856817,13,9,2.1666666666666665,0.6666666666666666,0.33333333333333337
407175,M140907833,71,36,7.888888888888889,0.5555555555555556,0.4444444444444444
407323,M001080017,1,1,1.0,0.0,1.0
407338,M411879691,148,60,2.466666666666667,0.7333333333333333,0.2666666666666667
407490,M171035694,275,48,5.729166666666667,0.6875,0.3125
407575,M846953295,18,10,4.5,1.0,0.0
407634,M043773338,584,72,5.669902912621359,0.883495145631068,0.11650485436893199
407635,M959064827,11,6,1.5714285714285714,0.7142857142857143,0.2857142857142857
407639,M510289051,44,33,5.5,1.0,0.0
407692,M070620817,38,17,9.5,0.5,0.5
407717,M711435577,62,32,2.066666666666667,0.7333333333333333,0.2666666666666667
407867,M109158107,440,134,7.857142857142857,0.6964285714285714,0.3035714285714286
407950,M149294904,1105,172,13.475609756097562,0.6585365853658537,0.3414634146341463
408296,M962190224,10,8,2.5,0.5,0.5
408353,M380853958,10,4,2.5,0.25,0.75
408454,M920957004,2,1,2.0,1.0,0.0
408604,M758683866,408,129,7.555555555555555,0.48148148148148145,0.5185185185185186
408720,M290221547,2,2,2.0,1.0,0.0
408743,M652844097,129,54,2.8666666666666667,0.7555555555555555,0.24444444444444446
408790,M261076426,146,57,4.866666666666666,0.3,0.7
409020,M120894626,141,69,6.409090909090909,0.8181818181818182,0.18181818181818177
409042,M780634858,268,81,2.5046728971962615,0.6635514018691588,0.33644859813084116
409079,M921404092,529,171,10.58,0.66,0.33999999999999997
409117,M462600528,82,51,4.1,0.8,0.19999999999999996
409183,M800002033,1,1,1.0,1.0,0.0
409354,M726418538,485,85,5.511363636363637,0.7045454545454546,0.2954545454545454
409385,M476963257,129,44,2.3454545454545452,0.7272727272727273,0.2727272727272727
409392,M447302698,54,26,6.0,0.5555555555555556,0.4444444444444444
409473,M259056798,201,84,10.578947368421053,0.7894736842105263,0.21052631578947367
409524,M216715830,34,19,2.2666666666666666,0.9333333333333333,0.06666666666666665
409654,M582419353,56,29,1.5555555555555556,0.9444444444444444,0.05555555555555558
409683,M874295509,80,48,2.5806451612903225,0.7096774193548387,0.29032258064516125
409799,M776642165,620,215,8.157894736842104,0.6973684210526315,0.3026315789473685
409812,M333647938,91,52,3.25,0.7857142857142857,0.2142857142857143
409985,M647386160,61,32,2.772727272727273,0.7727272727272727,0.2272727272727273
410018,M737870169,35,18,1.4,0.6,0.4
410150,M065710967,2,2,1.0,1.0,0.0
410296,M051305348,8,5,2.6666666666666665,1.0,0.0
410402,M088494538,1032,167,7.117241379310345,0.8068965517241379,0.19310344827586212
410410,M693134497,185,62,7.4,0.52,0.48
410554,M674570333,13,10,2.6,1.0,0.0
410745,M418650818,5,5,1.25,1.0,0.0
410784,M534793593,7,5,1.0,0.14285714285714285,0.8571428571428572
410827,M990873157,188,72,4.947368421052632,0.9210526315789473,0.07894736842105265
410888,M442373274,422,140,8.115384615384615,0.6923076923076923,0.3076923076923077
410940,M801536767,226,102,4.264150943396227,0.41509433962264153,0.5849056603773585
411114,M001871581,1,1,1.0,1.0,0.0
411181,M846252749,65,38,10.833333333333334,0.8333333333333334,0.16666666666666663
411209,M243394288,460,149,6.301369863013699,0.7671232876712328,0.23287671232876717
411322,M224519972,13,12,1.0,0.7692307692307693,0.23076923076923073
411544,M769982685,77,45,3.85,0.55,0.44999999999999996
411567,M613035564,1696,218,6.866396761133603,0.7327935222672065,0.2672064777327935
411649,M164667064,8,7,4.0,0.5,0.5
411928,M237876190,428,164,8.075471698113208,0.7924528301886793,0.2075471698113207
412002,M608548655,168,82,6.222222222222222,0.7777777777777778,0.2222222222222222
412162,M392355873,6,4,1.2,1.0,0.0
412257,M052785292,43,9,5.375,0.75,0.25
412311,M723163438,122,49,5.545454545454546,0.7727272727272727,0.2272727272727273
412411,M195610240,240,96,6.315789473684211,0.7368421052631579,0.26315789473684215
412684,M793664361,357,81,4.697368421052632,0.8026315789473685,0.19736842105263153
412779,M818619129,6,3,3.0,0.5,0.5
412924,M862572907,13,10,1.0,0.5384615384615384,0.46153846153846156
412953,M240360279,9,9,1.0,0.8888888888888888,0.11111111111111116
413035,M558790739,17,6,3.4,1.0,0.0
413166,M860303873,308,124,3.5813953488372094,0.8488372093023255,0.15116279069767447
413262,M321378546,41,23,2.1578947368421053,1.0,0.0
413314,M366693613,1148,276,5.887179487179488,0.6512820512820513,0.3487179487179487
413400,M773049026,7,6,1.75,1.0,0.0
413449,M167000594,289,127,2.5130434782608697,0.7304347826086957,0.26956521739130435
413622,M551652171,3,2,1.5,0.5,0.5
413769,M950983348,157,68,9.8125,0.5625,0.4375
413887,M662348307,40,24,1.9047619047619047,0.8571428571428571,0.1428571428571429
413990,M835388985,58,32,2.9,0.65,0.35
413993,M476482300,12,10,6.0,1.0,0.0
414047,M114349815,217,118,6.2,0.5714285714285714,0.4285714285714286
414122,M872771333,154,67,6.16,0.52,0.48
414141,M304418760,28,13,1.75,0.75,0.25
414272,M371259113,38,12,1.3571428571428572,0.5714285714285714,0.4285714285714286
414281,M844619193,2,1,2.0,1.0,0.0
414447,M523047018,74,31,2.96,0.48,0.52
414547,M816009883,129,65,2.8043478260869565,0.8260869565217391,0.17391304347826086
414576,M824202897,1,1,1.0,1.0,0.0
414584,M668261990,228,98,13.411764705882353,0.6470588235294118,0.3529411764705882
414599,M898403560,190,89,3.5849056603773586,0.7924528301886793,0.2075471698113207
414681,M882581412,39,21,1.4444444444444444,0.8518518518518519,0.14814814814814814
414751,M133121822,109,64,7.785714285714286,0.7142857142857143,0.2857142857142857
414921,M435942060,858,164,9.428571428571429,0.7582417582417582,0.2417582417582418
415156,M737167773,4,4,1.0,0.5,0.5
415323,M352686609,5,3,1.6666666666666667,0.6666666666666666,0.33333333333333337
415339,M748724112,198,84,4.829268292682927,0.7317073170731707,0.2682926829268293
415366,M239654567,3,2,1.5,0.5,0.5
415540,M765484454,1120,140,12.727272727272727,0.7159090909090909,0.28409090909090906
415710,M586444356,41,21,2.1578947368421053,0.5263157894736842,0.4736842105263158
415804,M785242394,6,5,1.2,0.2,0.8
415861,M924436749,25,17,1.25,0.75,0.25
415888,M005071497,134,27,2.851063829787234,0.8085106382978723,0.19148936170212771
415897,M914274731,26,17,2.1666666666666665,0.6666666666666666,0.33333333333333337
416101,M488933345,17,11,1.0625,0.0625,0.9375
416159,M913490897,158,71,7.523809523809524,0.47619047619047616,0.5238095238095238
416610,M113212901,5,4,1.25,0.0,1.0
416638,M614206090,398,86,3.7547169811320753,0.7358490566037735,0.26415094339622647
416641,M065671449,354,72,6.4363636363636365,0.7636363636363637,0.23636363636363633
416644,M865174867,79,29,5.642857142857143,0.8571428571428571,0.1428571428571429
416650,M477776639,106,46,3.6551724137931036,0.7586206896551724,0.24137931034482762
416760,M932679776,140,73,5.384615384615385,0.5384615384615384,0.46153846153846156
416789,M795905452,23,16,1.2777777777777777,0.5555555555555556,0.4444444444444444
416809,M089400978,271,94,7.527777777777778,0.6944444444444444,0.3055555555555556
416985,M402121608,120,26,5.454545454545454,0.8636363636363636,0.13636363636363635
417108,M001697472,6,4,1.5,0.25,0.75
417123,M772876988,197,80,9.380952380952381,0.5714285714285714,0.4285714285714286
417168,M383930348,202,34,2.525,0.475,0.525
417173,M801216323,6,4,1.2,0.0,1.0
417196,M568857525,1,1,1.0,0.0,1.0
417329,M634882745,55,20,1.5714285714285714,0.2857142857142857,0.7142857142857143
417425,M712162801,94,23,3.9166666666666665,0.7916666666666666,0.20833333333333337
